"ProductId";"ProductLanguageId";"ProductVariantId";"ProductNumber";"ProductName";"ProductShortDescription";"ProductLongDescription";"ProductPrice";"ProductWeight";"ProductVolume";"ProductActive";"ProductCreated";"ProductUpdated";"ProductCost";"brand";"Format";"Type";"EAN";"Document";"Material";"EcoFriendly";"Color";"SupplierItemNumber";"Groups"
"PROD8";"LANG2";"";"10002";"Scattante CFR Race";"Denne vindende racer vil få dig til at væve gennem stramme sving, klatre op i ubarmhjertige bakker, køre over kæmpet terræn, sprænge gennem vanskelige forhold og erobre alt andet, der kommer i vejen!";"<ul>	<li>Letv&aelig;gts carbon monocoque ramme med carbon / aluminium gaffel giver en stiv og effektiv ride med mindre vibrationer</li>	<li>Shimano Ultegra drivetrain blander racebevist teknologi med ergonomisk perfektion for at give dig et nyt niveau af skiftende ydeevne</li>	<li>FSA SLK Light Carbon cranks med MegaExo bundbeslag leverer superstiv, no-flex pedal effekt til vejen frem</li>	<li>Fort&eacute; Precision h&aring;ndtag og stamme med karbonstolpe forsyning kerneniveau styrke, stil og vibrationsd&aelig;mpning ydeevne</li>	<li>Continental Ultra Sport d&aelig;k giver komfort og ekstraordin&aelig;r h&aring;ndtering, is&aelig;r p&aring; h&aring;rde vejoverflader</li>	<li>Mavic Ksyrium Equipe hjul er lette, lydh&oslash;re og garanterer en p&aring;lidelig vejoplevelse</li>	<li>Tektro R740 dual pivot calipers leverer st&aelig;rk progressiv stopkraft og god modulering</li></ul>";"1599";"0";"0";"True";"09-01-2009 10:59:12:000";"20-02-2018 11:51:14:100";"0";"";NULL;"";NULL;"../Files/Integration/Fashion.csv";"";"False";"";NULL;"""GROUP15"""
"PROD80";"LANG1";"";"10072";"GORE BIKE WEAR Helmet Cap III";"<p>Unlike other bicycle caps, this one doesn&rsquo;t forget about your ears!</p>";"<ul>	<li>Windstopper Soft Shell fabric guards against bitter winds while maintaining dry warmth and comfort in any condition</li>	<li>Small holes around the ears keep you hearing clearly</li>	<li>Elasticized tape on the hem provides a snug fit</li>	<li>Reflective logo adds visibility</li>	<li>Sizes: M(21-23&rdquo;), L(23-24.5&rdquo;)</li></ul>";"39";"0,5";"1";"True";"15-01-2009 10:53:41:000";"30-05-2018 11:31:54:517";"0";"Gore Tex";NULL;"";NULL;"";"";"False";"";NULL;"""GROUP109"",""GROUP30"""
"PROD80";"LANG2";"";"10072";"GORE BIKE WEAR Helmet Cap III";"<p>I modsætning til andre cykelhætter, glemmer denne ikke dine ører!</p>";"<ul>      <li><li>Windstopper Soft Shell stofbeskytter mod bitter vind, samtidig med at der opretholdes tør varme og komfort i enhver tilstand</li><li>Små huller rundt om ørerne gør at du hører klart</li><li>Elastikeret tape på ærmen giver en god pasform</li><li>Reflekterende logo tilføjer synlighed</li><li>Størrelser: M (21-23 ""), L (23-24,5"")</li></li></ul>";"39";"0,5";"1";"True";"15-01-2009 10:53:41:000";"20-02-2018 11:51:16:840";"0";"Gore Tex";NULL;"";NULL;"";"";"False";"";NULL;"""GROUP30"""
"PROD81";"LANG1";"";"10073";"Forté Titan Rear Wheel";"<p>Precision-engineered to combine aerodynamics, light weight and the strength to handle hard training!</p>";"<ul>	<li>Deep 27mm aero alloy rim with machined braking surface</li>	<li>20 (1x) bladed, stainless steel spokes increase aerodynamics</li>	<li>Smooth sealed cartridge bearing hubs require no maintenance</li>	<li>Strong and light alloy axle</li>	<li>Shimano 8/9/10-speed compatible</li></ul>";"89,99";"0";"0";"True";"15-01-2009 11:04:51:000";"20-02-2018 11:51:18:213";"0";"Forté";NULL;"";NULL;"";"Steel";"False";"";NULL;"""GROUP31"",""GROUP89"""
"PROD81";"LANG2";"";"10073";"Forté Titan Rear Wheel";"Precision-engineered til at kombinere aerodynamik, let vægt og styrken til at håndtere hård træning!";"<ul>      <li><li>Deep 27mm aero legering fælg med bearbejdet bremse overflade</li><li>20 (1x) bladede, rustfrie stål eger øger aerodynamikken</li><li>Glatte forseglede patronlagerhubber kræver ingen vedligeholdelse</li><li>Stærk og let legeret aksel</li><li>Shimano 8/9/10-hastighedskompatibel</li></li></ul>";"89,99";"0";"0";"True";"15-01-2009 11:04:51:000";"20-02-2018 11:51:19:587";"0";"Forté";NULL;"";NULL;"";"Steel";"False";"";NULL;"""GROUP31"""
"PROD82";"LANG1";"";"10074";"Easton EA50 Wheelset";"<p>An excellent, entry-level, all-around wheelset at an affordable price.</p>";"<ul>	<li>30mm aero rims with 20 front and 24 rear Sapim straight pull spokes are built lightweight and stiff for speedy ascents and even quicker descents</li>	<li>V2 Series hubs with precision-sealed cartridge bearings and laser etched graphics are durable and easy to maintain</li>	<li>Alloy oversized, inboard ratchet system with durable 3-pawl system and machined collar delivers frictionless performance while offering protection from water and other road contaminants</li></ul>";"299,99";"0";"0";"True";"15-01-2009 11:14:35:000";"21-02-2018 09:55:13:063";"0";"Easton";NULL;"";NULL;"";"";"False";"";NULL;"""GROUP31"",""GROUP92"""
"PROD82";"LANG2";"";"10074";"Easton EA50 Wheelset";"En fremragende, entry-level, all-round hjulsæt til en overkommelig pris.";"<ul>      <li><li>30 mm aero fælge med 20 forreste og 24 bageste Sapim straight pull eger er bygget let og stiv til hurtige stigninger og endda hurtigere nedstigninger</li><li>V2-seriens nav med præcis forseglede patronlagre og laser-ætset grafik er holdbare og nemme at vedligeholde</li><li>Alloy overdimensioneret indvendigt skralde system med slidstærkt 3-paw system og maskineret krave leverer friktionsfri ydelse samtidig med beskyttelse mod vand og andre vejkontaminanter</li></li></ul>";"299,99";"0";"0";"True";"15-01-2009 11:14:35:000";"20-02-2018 11:51:22:177";"0";"Easton";NULL;"";NULL;"";"";"False";"";NULL;"""GROUP31"""
"PROD83";"LANG1";"";"10075";"Shimano Dura-Ace WH-7801-Carbon 50 Tubular Wheelset";"<p>If you&rsquo;re looking to turn your ride into a true racing machine, then this deep dish, carbon wheelset for tubular tires is as good as it gets!</p>";"<ul>	<li>Ultra-light carbon fiber rims achieve a new level of smooth performance, speed, and strength to weight ratio</li>	<li>Tubular design provides unmatched acceleration, cornering, climbing and road feel</li>	<li>Aerodynamically designed, 50mm high profile rims give you a wind-cheating advantage in time trials and road races</li>	<li>Wear indicator tells you when its time for a replacement</li>	<li>16 x 20 butted and bladed spokes reduce air resistance and are centered on a quick engaging, freehub body for greater power transmission</li>	<li>Angular contact bearings with oversized, 7075 aluminum axles help counter flex for a stiff, precise ride</li></ul>";"1249,99";"0";"0";"True";"15-01-2009 11:21:17:000";"21-02-2018 09:55:25:070";"0";"Shimano";NULL;"";NULL;"";"Carbon";"False";"";NULL;"""GROUP31"",""GROUP80"""
"PROD83";"LANG2";"";"10075";"Shimano Dura-Ace WH-7801-Carbon 50 Tubular Wheelset";"Hvis du ønsker at gøre din tur til en ægte racer maskine, så er denne dybe skål, carbonhjulsæt til rørformede dæk, så god som det bliver!";"<ul>	<li>Ultralette carbonfiberf&aelig;lge opn&aring;r et nyt niveau af glat pr&aelig;station, hastighed og styrke til v&aelig;gtforhold</li>	<li>Tubular design giver uovertruffen acceleration, svingning, klatring og vej f&oslash;ler</li>	<li>Aerodynamisk designede 50 mm h&oslash;jprofilerede f&aelig;lge giver dig en vind-snyd fordel ved tidstest og road races</li>	<li>Slidindikator fort&aelig;ller dig, hvorn&aring;r det er tid til en udskiftning</li>	<li>16 x 20 butted og bladede eger reducerer luftmotstanden og er centreret p&aring; en hurtig indgreb, freehub krop for st&oslash;rre kraftoverf&oslash;rsel</li>	<li>Vinkelkontaktlagre med overdimensionerede 7075 aluminiumaksler hj&aelig;lper t&aelig;ller flex for en stiv, pr&aelig;cis k&oslash;rsel</li></ul>";"1249,99";"0";"0";"True";"15-01-2009 11:21:17:000";"20-02-2018 11:51:24:777";"0";"Shimano";NULL;"";NULL;"";"Carbon";"False";"";NULL;"""GROUP31"""
"PROD84";"LANG1";"";"10076";"Forté Loco Wheelset";"<p>Designed to take all the abuse you can dish-out the Loco wheelset is a freerider&#39;s dream.</p>";"<ul>	<li>Designed to take all the abuse you can dish-out the Loco wheelset is a freerider&#39;s dream.</li>	<li>Oversized disc rims with 32 spokes laced 3-cross for reliable strength and durability</li>	<li>Get extra front wheel stiffness for the trail with an included 20-mm thru-axle conversion kit</li>	<li>Maintenance-free, sealed bearings</li>	<li>For use with Disc brakes only</li></ul>";"169,98";"0";"0";"True";"15-01-2009 11:23:52:000";"21-02-2018 09:55:41:337";"0";"Forté";NULL;"";NULL;"";"Steel";"False";"";NULL;"""GROUP31"",""GROUP89"""
"PROD84";"LANG2";"";"10076";"Forté Loco Wheelset";"Designet til at tage alt det misbrug, du kan opdele Loco hjulet er en freerider drøm.";"<ul>      <li><li>Designet til at tage alt det misbrug, du kan opdele Loco hjulet er en freerider drøm.</li><li>Overdimensionerede skivefælge med 32 eger snoet 3-kors for pålidelig styrke og holdbarhed</li><li>Få ekstra forhjulsstivhed til stien med et medfølgende 20 mm gennemgående konversionssæt</li><li>Vedligeholdelsesfrie, forseglede lejer</li><li>Til brug kun med skivebremser</li></li></ul>";"169,98";"0";"0";"True";"15-01-2009 11:23:52:000";"20-02-2018 11:51:27:660";"0";"Forté";NULL;"";NULL;"";"Steel";"False";"";NULL;"""GROUP31"""
"PROD85";"LANG1";"";"10077";"Mavic Crossmax SLR Disc Rear Wheel";"<p>Take the incredible spec list from the Crossmax SL, add a titanium quick release, plus some fast racing graphics and you get the Crossmax SLR &ndash; the World&rsquo;s highest performing cross country race-wheel.</p>";"<ul>	<li>UST tubeless wheel is Maxtal ISM lightened with an SUP welded rim for serious weight reduction, less vibration and fewer flats over rough terrain</li>	<li>Fore technology adds greater rigidity and stiffness to the rim</li>	<li>Red FTS-X cassette body boasts strengthened prawls and self-locking axle end screws to meet the demands of hard wearing, MTB riding</li>	<li>24 (Isopulse) Zicral, short spokes (with one red) reduce tension cycles, balance spokes tensions from side to side, reduce material fatigue and improve wheel endurance</li>	<li>Shimano 8/9-speed compatible</li>	<li>Compatible with UST and standard tires/tubes</li></ul>";"374,99";"0";"0";"True";"15-01-2009 11:25:41:000";"20-02-2018 11:51:28:873";"0";"Mavic";NULL;"";NULL;"";"Aluminium";"False";"";NULL;"""GROUP31"",""GROUP92"""
"PROD85";"LANG2";"";"10077";"Mavic Crossmax SLR Disc Rear Wheel";"Tag den utrolige speciel liste fra Crossmax SL, tilføj en titanium quick release, plus nogle hurtige raceringsgrafik, og du får Crossmax SLR - verdens højeste præstationskorseløb.";"<ul>      <li>UST rørløs hjul er Maxtal ISM tændt med en SUP svejset fælg for alvorlig vægtreduktion, mindre vibrationer og færre lejligheder over ru terræn<br></li><li>For teknologi giver større stivhed og stivhed til fælgen</li><li>Rød FTS-X kassette krop kan prale af forstærkede prawls og selvlåsende akselskruer for at imødekomme kravene til slidstærk, MTB ridning</li><li>24 (Isopulse) Zicral, korte eger (med en rød) reducerer spændingscyklusser, balancerer eger spændinger fra side til side, reducerer træthed og forbedrer hjulets udholdenhed</li><li>Shimano 8/9-hastighedskompatibel</li><li>Kompatibel med UST og standard dæk / rør</li></ul>";"374,99";"0";"0";"True";"15-01-2009 11:25:41:000";"20-02-2018 11:51:30:400";"0";"Mavic";NULL;"";NULL;"";"Aluminium";"False";"";NULL;"""GROUP31"""
"PROD86";"LANG1";"";"10078";"Northwave Women's Moon Road Shoe";"<p>Remember those comfy &ldquo;moon boots&rdquo; that Mom made you wear in the wintertime? They made you feel like you were walking on marshmallows! That&rsquo;s why we couldn&rsquo;t resist the Moon shoe from Northwave. Not only do these shoes have the technical features you need to go hard, they feel so luxuriously comfortable, you&rsquo;ll never want to take them off!</p>";"<ul>	<li>NRG thermoplastic sole delivers lightweight stiffness while remaining flexible enough for stellar pedal performance</li>	<li>Airflow System with polyurethane improves ventilation and increases stability</li>	<li>Air Sport footbed offers the perfect amount of support and cushioning</li>	<li>Lift Stop heel places your foot in its most natural position for efficient power transfer</li>	<li>Two Velcro straps provide a secure fit</li></ul>";"89,99";"0";"0";"True";"15-01-2009 11:34:19:000";"30-05-2018 11:42:33:340";"0";"Northwave";NULL;"";NULL;"";"";"False";"#2196F3";NULL;"""GROUP109"",""GROUP32"""
"PROD86";"LANG2";"";"10078";"Northwave Women's Moon Road Shoe";"Husk de behagelige ""måne støvler"", som mor gjorde dig iført om vinteren? De fik dig til at føle at du gik på skumfiduser! Derfor kunne vi ikke modstå måneskoen fra Northwave. Ikke kun har disse sko de tekniske funktioner, du har brug for at gå hårdt på, de føler sig så luksuriøst komfortable, du vil aldrig tage dem af!";"<ul>	<li>NRG termoplastisk s&aring;l giver let stivhed, mens den forbliver fleksibel nok til stellarpedal ydeevne</li>	<li>Luftflowsystem med polyurethan forbedrer ventilation og &oslash;ger stabiliteten</li>	<li>Air Sport footbed tilbyder den perfekte m&aelig;ngde st&oslash;tte og d&aelig;mpning</li>	<li>Lift Stop h&aelig;l placerer din fod i sin mest naturlige position for effektiv kraftoverf&oslash;rsel</li>	<li>To velcro stropper giver en sikker pasform</li></ul>";"89,99";"0";"0";"True";"15-01-2009 11:34:19:000";"20-02-2018 11:51:33:303";"0";"Northwave";NULL;"";NULL;"";"";"False";"#2196F3";NULL;"""GROUP32"""
"PROD87";"LANG1";"";"10079";"Shimano SH-R075 Road Shoe";"<p>A cost-efficient shoe designed for the entry-level cyclist.</p>";"<ul>	<li>Fiberglass-reinforced nylon outer sole increases stability while improving pedaling efficiency to keep you going strong</li>	<li>Lightweight, synthetic leather and mesh upper offer cooling ventilation during those hard efforts</li>	<li>Triple hook and loop, Velcro straps provide a custom fit</li></ul>";"59,99";"0";"0";"True";"15-01-2009 11:36:07:000";"22-08-2018 13:32:26:333";"0";"Shimano";"";"";"";"";"";"False";"#000000";"";"""GROUP104"",""GROUP32"""
"PROD87";"LANG2";"";"10079";"Shimano SH-R075 Road Shoe";"En omkostningseffektiv sko designet til entry-level cyklisten.";"<ul>	<li>Fiberglassforst&aelig;rket nylon yders&aring;l &oslash;ger stabiliteten, samtidig med at man forbedrer pedal effektiviteten for at holde dig st&aelig;rk</li>	<li>Letv&aelig;gts, syntetisk l&aelig;der og mesh &oslash;vre tilbyder k&oslash;leventilation under de h&aring;rde anstrengelser</li>	<li>Triple hook og loop, Velcro stropper giver en brugerdefineret pasform</li></ul>";"59,99";"0";"0";"True";"15-01-2009 11:36:07:000";"20-02-2018 11:51:36:023";"0";"Shimano";NULL;"";NULL;"";"";"False";"#000000";NULL;"""GROUP32"""
"PROD88";"LANG1";"";"10080";"Forté Traverse 4 MTB Shoe";"<p>Urban style meets the rugged trail in this slick-looking shoe.</p>";"<ul>	<li>Durable rubber outsole with stiff midsole offers incredible grip and a powerful pedal stroke for when you&rsquo;re dodging city traffic or aiming to miss that root in the trail</li>	<li>Suede leather upper with nylon mesh inserts keep your feet breathably cool</li>	<li>E.V.A. padding provides comfortable support</li>	<li>Lace it up to your liking with the snappy black and white shoe ties</li>	<li>Compatible with 2-bolt SPD-style, Time ATAC and Eggbeater-style cleats or simply leave the sole&rsquo;s rubber cleat plug intact for use with toe clips and straps</li></ul>";"59,99";"0";"0";"True";"15-01-2009 11:39:07:000";"30-05-2018 11:42:15:460";"0";"Forté";NULL;"";NULL;"";"";"False";"#000000";NULL;"""GROUP110"",""GROUP32"""
"PROD88";"LANG2";"";"10080";"Forté Traverse 4 MTB Shoe";"Urban stil møder det robuste spor i denne glatte udseende sko.";"<ul>	<li>Slidst&aelig;rk gummi yders&aring;l med stiv mellems&aring;l giver utrolig greb og en kraftig pedal slagtilf&aelig;lde for, n&aring;r du dodger bytrafik eller sigter mod at savne den rod i stien</li>	<li>Suede l&aelig;der &oslash;vre med nylon mesh indsatser holde dine f&oslash;dder &aring;ndbart k&oslash;ligt</li>	<li>E.V.A. polstring giver behagelig st&oslash;tte</li>	<li>Sn&oslash;r det op til din smag med de snuskede sorte og hvide skob&aring;nd</li>	<li>Kompatibel med 2-bolt SPD-stil, Time ATAC og Eggbeater-stil klip eller simpelthen forlader s&aring;lens gummi klap plug intakt til brug med t&aring; klip og stropper</li></ul>";"59,99";"0";"0";"True";"15-01-2009 11:39:07:000";"20-02-2018 11:51:38:650";"0";"Forté";NULL;"";NULL;"";"";"False";"#000000";NULL;"""GROUP32"""
"PROD89";"LANG1";"";"10081";"Keen Women’s Commuter Cycling Sandal";"<p>Summer cycling is all about freedom and spontaneity. That&rsquo;s why Keen designed an SPD sandal that&rsquo;ll take you from bike to hike in cool, comfortable style. Trust us&hellip;your feet will thank you!</p>";"<ul>	<li>Full length SPD compatible plate with optional TPU cleat cap lets you hop on and off the bike with confidence</li>	<li>Polypropylene webbed upper with a hydrophobic foam rubber lining provides a durable, comfortable fit and dries quickly if you encounter water</li>	<li>AEGIS Microbe Shield liner resists odors</li>	<li>Non-marking, rubber outsole delivers an efficient pedal stroke and great traction</li>	<li>Removable E.V.A. footbed offers support</li>	<li>Patented toe guards protect your feet</li>	<li>3M reflective pull-loops provide easy-on, easy-off convenience</li>	<li>Laced drawcord closure with quicklocks for a secure fit</li></ul>";"114,99";"0";"0";"True";"15-01-2009 12:03:38:000";"30-05-2018 11:42:23:737";"0";"Keen";NULL;"";NULL;"";"";"False";"#808080";NULL;"""GROUP109"",""GROUP32"""
"PROD89";"LANG2";"";"10081";"Keen Women’s Commuter Cycling Sandal";"Sommercykling handler om frihed og spontanitet. Derfor designet Keen en SPD sandal, der tager dig fra cykel til vandreture i cool, behagelig stil. Stol på os ... dine fødder vil takke dig!";"<ul>      <li>SPD-kompatibel plade med fuld længde med valgfri TPU-klapdæksel gør det muligt at hoppe på og af cyklen med tillid<br></li><li>Polypropylenvævet øvre med en hydrofob skumgummiforing giver en holdbar, behagelig pasform og tørrer hurtigt, hvis du støder på vand</li><li>AEGIS Microbe Shield liner modstår lugt</li><li>Non-marking, gummi ydersål giver et effektivt pedal slag og god trækkraft</li><li>Fjernbar E.V.A. footbed tilbyder support</li><li>Patenterede tåvagter beskytter dine fødder</li><li>3M reflekterende pull-loops giver nem og nem brugervenlighed</li><li>Lakkeret lukning med quicklock for en sikker pasform</li></ul>";"114,99";"0";"0";"True";"15-01-2009 12:03:38:000";"20-02-2018 11:51:41:313";"0";"Keen";NULL;"";NULL;"";"";"False";"#808080";NULL;"""GROUP32"""
"PROD9";"LANG1";"";"10003";"Scattante CFR Elite ";"<p>Representing the upper crust of cycling society, the CFR Elite flaunts a beautiful carbon frame and sophisticated components that&rsquo;ll have you accelerating with speed, power and agility.</p>";"<ul>	<li>Representing the upper crust of cycling society, the CFR Elite flaunts a beautiful carbon frame and sophisticated components that&rsquo;ll have you accelerating with speed, power and agility. Lightweight carbon monocoque frame with carbon/aluminum fork offers a stiff and efficient ride with less vibration</li>	<li>Shimano Ultegra drivetrain blends race-proven technology with ergonomic perfection to give you a new level of shifting performance</li>	<li>FSA SLK Light Carbon cranks with MegaExo bottom bracket deliver super-stiff, no-flex pedaling power for the road ahead</li>	<li>Fort&eacute; Precision handlebar and stem with carbon seatpost supply core-level strength, style and vibration damping performance</li>	<li>Tektro R740 dual pivot calipers deliver strong, progressive stopping power and good modulation</li>	<li>Continental Ultra Sport tires provide comfort and exceptional handling, especially on rough road surfaces</li>	<li>Mavic Aksium wheels are lightweight, responsive and ensure a stable, reliable ride</li></ul>";"1799";"0";"0";"True";"09-01-2009 11:02:21:000";"20-02-2018 11:51:42:720";"0";"Scattante";NULL;"";NULL;"";"Carbon";"True";"";NULL;"""GROUP15"",""GROUP66"""
"PROD9";"LANG2";"";"10003";"Scattante CFR Elite ";"CFR Elite repræsenterer cykelsamfundets øvre skorpe, og det er en smuk kulstoframme og sofistikerede komponenter, der får dig til at accelerere med hastighed, kraft og smidighed.";"<ul>	<li>CFR Elite repr&aelig;senterer cykelsamfundets &oslash;vre skorpe, og det er en smuk kulstoframme og sofistikerede komponenter, der f&aring;r dig til at accelerere med hastighed, kraft og smidighed. Letv&aelig;gts carbon monocoque ramme med carbon / aluminium gaffel giver en stiv og effektiv ride med mindre vibrationer</li>	<li>Shimano Ultegra drivetrain blander racebevist teknologi med ergonomisk perfektion for at give dig et nyt niveau af skiftende ydeevne</li>	<li>FSA SLK Light Carbon cranks med MegaExo bundbeslag leverer superstiv, no-flex pedal effekt til vejen frem</li>	<li>Fort&eacute; Precision h&aring;ndtag og stamme med karbonstolpe forsyning kerneniveau styrke, stil og vibrationsd&aelig;mpning ydeevne</li>	<li>Tektro R740 dual pivot calipers leverer st&aelig;rk progressiv stopkraft og god modulering</li>	<li>Continental Ultra Sport d&aelig;k giver komfort og ekstraordin&aelig;r h&aring;ndtering, is&aelig;r p&aring; h&aring;rde vejoverflader</li>	<li>Mavic Aksium hjul er lette, lydh&oslash;r og sikrer en stabil og p&aring;lidelig tur</li></ul>";"1799";"0";"0";"True";"09-01-2009 11:02:21:000";"20-02-2018 11:51:44:277";"0";"Scattante";NULL;"";NULL;"";"Carbon";"True";"";NULL;"""GROUP15"""
"PROD90";"LANG1";"";"10082";"Forté CT100 Triathlon Shoe";"<p>Designed for lightning fast transitions and bike splits.</p>";"<ul>	<li>Single reverse pull strap (so it doesn&#39;t get hung up in the chain when running through the transition area) and dual finger loops allow you to be on your way faster than ever</li>	<li>Ventilated upper paired with a super-stiff ventilated sole provides plenty of airflow to keep your feet cool and dry</li>	<li>Soft, comfortable neoprene liner</li></ul>";"89,99";"0";"0";"True";"15-01-2009 12:06:29:000";"30-05-2018 11:42:02:067";"0";"Forté";NULL;"";NULL;"";"";"False";"#607D8B";NULL;"""GROUP110"",""GROUP32"""
"PROD90";"LANG2";"";"10082";"Forté CT100 Triathlon Shoe";"Designed for lightning fast transitions and bike splits.";"<ul>
      <li>Single reverse pull strap (so it doesn't get hung up in the chain when running through the transition area) and dual finger loops allow you to be on your way faster than ever</li>
      <li>Ventilated upper paired with a super-stiff ventilated sole provides plenty of airflow to keep your feet cool and dry</li>
      <li>Soft, comfortable neoprene liner</li>
</ul>";"89,99";"0";"0";"True";"15-01-2009 12:06:29:000";"20-02-2018 11:51:46:920";"0";"Forté";NULL;"";NULL;"";"";"False";"#607D8B";NULL;"""GROUP32"""
"PROD91";"LANG1";"";"10083";"Pearl Izumi X-Alp Seek MTB Shoe";"<p>Pearl has taken the lightweight upper from their Seek running shoe and combined it with the award winning X-Alp outsole, to give you comfortable performance for all your hiking and biking pursuits.</p>";"<ul>	<li>R&amp;R nylon plate delivers exceptional power transfer to your pedals when you&rsquo;re on the bike</li>	<li>Flexible forefoot and beveled heel offer the agility you need when you&rsquo;re off the bike</li>	<li>Carbon rubber lugged outsole provides superior traction and mud shedding</li>	<li>Breathable mesh/synthetic upper ensures cooling ventilation when things heat up</li>	<li>Low cut design for a light, fast, fit and feel</li>	<li>Lace-up system keeps this shoe firmly in place</li></ul>";"84,99";"0";"0";"True";"15-01-2009 12:08:32:000";"22-08-2018 13:32:10:170";"0";"Pearl";"";"";"";"";"";"False";"";"";"""GROUP103"",""GROUP32"""
"PROD91";"LANG2";"";"10083";"Pearl Izumi X-Alp Seek MTB Shoe";"Pearl har taget den lette øvre fra deres Seek løbesko og kombineret den med den prisbelønnede X-Alp ydersål, der giver dig komfortabel præstation for alle dine vandre- og cykelaktiviteter.";"<ul>      <li><li>R &amp; R nylonplade leverer enestående strømoverførsel til dine pedaler, når du er på cyklen</li><li>Fleksibel forfod og skrå hæl giver den fleksibilitet, du har brug for, når du er væk fra cyklen</li><li>Carbon gummi slanket ydersål giver overlegen trækkraft og slam</li><li>Åndbar mesh / syntetisk øvre sikrer køleventilation, når tingene opvarmes</li><li>Lavt skåret design til lys, hurtig, pasform og følelse</li><li>Lace-up-systemet holder denne sko fast på plads</li></li></ul>";"84,99";"0";"0";"True";"15-01-2009 12:08:32:000";"20-02-2018 11:51:49:737";"0";"Pearl";NULL;"";NULL;"";"";"False";"";NULL;"""GROUP32"""
"PROD92";"LANG1";"";"10084";"Shimano SH-M122 MTB Shoe";"<p>An expert level, off-road shoe that will transfer all your energy straight to the pedals!</p>";"<ul>	<li>Polyurethane-coated, synthetic upper with breathable mesh provides the lightweight stiffness you need for optimum pedaling efficiency</li>	<li>High positioned, Velcro top strap and two asymmetrical straps offer precise adjustment and a no-slip fit</li>	<li>Aggressive, rubber tread delivers superior traction, excellent cleat and mud clearance for those quick run-ups, and walking comfort</li></ul>";"79,99";"0";"0";"True";"15-01-2009 12:12:30:000";"22-08-2018 13:32:46:013";"0";"";"";"";"";"";"";"False";"#607D8B";"";"""GROUP104"",""GROUP32"""
"PROD92";"LANG2";"";"10084";"Shimano SH-M122 MTB Shoe";"Et ekspertniveau, off-road sko, der overfører al din energi direkte til pedalerne!";"<ul>      <li><li>Polyuretanbelagt, syntetisk øvre med åndbar mesh giver den lette stivhed, du har brug for, for optimal pedal effektivitet</li><li>Højt placeret, velcro topstrop og to asymmetriske stropper giver præcis justering og glidende pasform</li><li>Aggressiv gummitræning giver overlegen trækkraft, fremragende klap og mudderafstand til de hurtige løb, og gåkomfort</li></li></ul>";"79,99";"0";"0";"True";"15-01-2009 12:12:30:000";"20-02-2018 11:51:52:407";"0";"";NULL;"";NULL;"";"";"False";"#607D8B";NULL;"""GROUP32"""
"PROD93";"LANG1";"";"10085";"Forté Women’s CR300L Road Shoe";"<p>Gear up for the road ahead in this performance-ready shoe created for female cyclists.</p>";"<ul>	<li>Forte&rsquo;s exclusive women&rsquo;s-specific design provides a custom fit and superior comfort for the female foot</li>	<li>Co-molded composite outsole with vented, fiberglass reinforced nylon provides the stiffness you need to pedal efficiently</li>	<li>Lightweight, PU coated leather and nylon mesh panels add durability and breathability</li>	<li>Stabilizing, molded heel cup and vented, E.V.A. insole is contoured for comfortable, foot retention</li>	<li>Two Velcro straps and one ratchet with strap firmly secures your foot for maximum stability, leverage and performance</li>	<li>3M Scotchlite reflective panels ensure visibility in low light conditions</li></ul>";"89,99";"0";"0";"True";"15-01-2009 12:14:16:000";"20-02-2018 11:51:53:663";"0";"";NULL;"";NULL;"";"";"False";"#4CAF50";NULL;"""GROUP110"",""GROUP32"""
"PROD93";"LANG2";"";"10085";"Forté Women’s CR300L Road Shoe";"Gear op for vejen frem i denne præstationsskoen skabt til kvindelige cyklister.";"<ul>	<li>Fortes eksklusive kvinders specifikke design giver en brugerdefineret pasform og overlegen komfort til kvindens fod</li>	<li>Co-st&oslash;bt komposit yders&aring;l med ventileret, glasfiberforst&aelig;rket nylon giver den stivhed, du har brug for at pedalere effektivt</li>	<li>Lette, PU coatede l&aelig;der og nylon mesh paneler giver holdbarhed og &aring;ndbarhed</li>	<li>Stabiliserende, st&oslash;bt h&aelig;lkuppe og udluftet, E.V.A. inders&aring;l er udformet til behagelig, fodretention</li>	<li>To velcro stropper og en ratchet med rem sikrer fast din fod for maksimal stabilitet, l&oslash;ftestang og ydeevne</li>	<li>3M Scotchlite reflekterende paneler sikrer synlighed under svagt lys</li></ul>";"89,99";"0";"0";"True";"15-01-2009 12:14:16:000";"20-02-2018 11:51:55:233";"0";"";NULL;"";NULL;"";"";"False";"#4CAF50";NULL;"""GROUP32"""
"PROD94";"LANG1";"";"10086";"Crank Brothers Eggbeater C Pedal";"<p>The original 4-sided pedal for the budget minded mountain or road rider.</p>";"<ul>	<li>All-access design improves mud shedding while providing quick &lsquo;n easy &ldquo;no look&rdquo; engagement and release</li>	<li>Stainless steel body and spring with chromoly spindle add durable strength and stability without a weight penalty</li>	<li>Low profile design delivers a more powerful and efficient pedal stroke</li>	<li>6&deg; of knee-saving float with a choice of a 15 or 20&deg; release angle gives you a customized fit for the trail</li>	<li>Blue spindle is only available at Performance Bicycle</li></ul>";"59,99";"0";"0";"True";"15-01-2009 12:20:47:000";"21-02-2018 09:51:36:527";"0";"Crank Brothers";NULL;"Stainless steel";NULL;"";"Steel";"False";"";NULL;"""GROUP33"",""GROUP83"""
